User_ID,Age,Gender,Subscription_Type,Signup_Date,City
604,34,Female,Monthly,2020-03-07,Chicago
605,55,Female,Casual,2020-05-08,New York
606,24,Other,Monthly,2020-01-29,San Francisco
607,63,Male,Yearly,2020-12-08,New York
608,30,Female,Yearly,2021-06-28,Boston
609,57,Female,Casual,2020-04-28,Chicago
610,59,Female,Yearly,2021-11-22,Boston
611,26,Other,Monthly,2021-10-24,Seattle
612,44,Female,Monthly,2020-05-12,Seattle
613,19,Female,Monthly,2020-11-22,Boston
614,22,Male,Yearly,2020-07-03,San Francisco
615,46,Male,Monthly,2021-05-20,San Francisco
616,54,Female,Casual,2021-10-07,New York
617,55,Female,Monthly,2021-11-19,New York
618,36,Male,Monthly,2021-06-17,New York
619,25,Other,Casual,2020-08-28,Chicago
620,62,Other,Yearly,2021-08-11,San Francisco
621,18,Other,Monthly,2021-12-16,Boston
622,39,Other,Monthly,2021-05-30,Seattle
623,34,Other,Casual,2020-06-13,San Francisco
624,24,Other,Monthly,2021-10-01,San Francisco
625,42,Other,Casual,2021-07-10,San Francisco
626,62,Other,Casual,2020-08-05,New York
627,21,Male,Monthly,2021-10-09,Chicago
628,53,Other,Monthly,2021-11-10,Boston
629,23,Other,Monthly,2021-08-27,New York
630,48,Other,Casual,2020-01-05,Chicago
631,36,Female,Monthly,2021-10-29,San Francisco
632,61,Male,Casual,2020-03-21,Chicago
633,56,Male,Yearly,2020-09-03,New York
634,44,Male,Monthly,2021-05-07,San Francisco
635,27,Other,Monthly,2021-10-10,New York
636,43,Other,Casual,2021-01-20,Boston
637,36,Female,Casual,2021-07-28,San Francisco
638,56,Male,Yearly,2020-11-02,Chicago
639,20,Other,Casual,2021-09-19,New York
640,62,Male,Monthly,2021-09-16,Seattle
641,30,Female,Monthly,2021-06-26,Chicago
642,45,Female,Casual,2020-01-07,Chicago
643,37,Female,Yearly,2021-05-29,San Francisco
644,45,Male,Monthly,2021-07-21,Chicago
645,25,Other,Casual,2020-03-13,New York
646,58,Other,Casual,2020-01-10,Seattle
647,56,Female,Casual,2021-07-26,Boston
648,18,Other,Yearly,2021-07-15,Seattle
649,20,Female,Monthly,2020-05-01,New York
650,30,Male,Casual,2021-11-17,San Francisco
651,45,Female,Casual,2021-05-27,New York
652,42,Male,Monthly,2021-03-16,Chicago
653,50,Female,Monthly,2020-02-07,San Francisco
654,55,Other,Monthly,2021-12-02,Boston
655,23,Other,Casual,2021-08-13,Boston
656,61,Female,Casual,2020-12-10,New York
657,62,Other,Monthly,2020-12-03,Chicago
658,49,Other,Yearly,2021-12-02,Boston
659,62,Other,Casual,2020-07-02,Seattle
660,64,Male,Monthly,2020-03-07,San Francisco
661,38,Other,Monthly,2020-01-17,Seattle
662,33,Male,Monthly,2021-01-17,Boston
663,38,Female,Casual,2021-01-02,Boston
664,28,Other,Yearly,2020-11-11,New York
665,54,Other,Monthly,2021-05-11,New York
666,53,Other,Monthly,2021-12-21,San Francisco
667,52,Female,Casual,2020-12-10,New York
668,36,Male,Casual,2021-07-06,Chicago
669,37,Male,Casual,2021-04-17,San Francisco
670,35,Other,Monthly,2020-04-24,Chicago
671,64,Female,Casual,2020-04-09,New York
672,58,Female,Monthly,2021-03-13,San Francisco
673,31,Female,Casual,2020-12-10,Boston
674,32,Female,Monthly,2020-12-14,Seattle
675,48,Female,Monthly,2020-05-18,Boston
676,18,Male,Casual,2020-11-19,Chicago
677,20,Male,Casual,2020-10-28,Boston
678,33,Male,Casual,2020-10-20,Boston
679,40,Other,Monthly,2021-06-12,Seattle
680,28,Female,Monthly,2020-10-18,Seattle
681,29,Other,Casual,2020-03-14,Boston
682,27,Female,Monthly,2021-04-28,Seattle
683,49,Male,Casual,2020-01-16,Boston
684,33,Other,Casual,2021-06-09,San Francisco
685,25,Male,Casual,2020-12-01,Boston
686,55,Female,Yearly,2021-05-30,New York
687,29,Female,Casual,2020-05-06,Seattle
688,41,Female,Casual,2021-06-01,Seattle
689,45,Male,Casual,2020-05-08,Chicago
690,25,Female,Casual,2021-05-25,Chicago
691,45,Male,Monthly,2021-02-26,New York
692,53,Other,Casual,2021-01-19,Seattle
693,43,Female,Casual,2020-08-19,Seattle
694,25,Female,Monthly,2020-07-13,Chicago
695,45,Female,Casual,2020-03-05,Chicago
696,45,Other,Monthly,2021-09-06,Boston
697,54,Female,Monthly,2020-10-03,Seattle
698,58,Male,Casual,2021-10-31,Seattle
699,53,Male,Monthly,2020-08-11,Boston
700,44,Female,Casual,2020-10-04,Seattle
701,34,Female,Monthly,2021-11-24,New York
702,26,Other,Monthly,2020-12-31,Chicago
703,50,Other,Casual,2021-05-30,Chicago
704,37,Other,Monthly,2020-08-02,Chicago
705,30,Female,Yearly,2021-03-14,San Francisco
706,45,Other,Yearly,2021-03-03,New York
707,46,Other,Monthly,2021-12-29,New York
708,30,Male,Monthly,2021-01-30,Boston
709,63,Other,Casual,2020-07-27,San Francisco
710,52,Male,Casual,2021-05-15,Seattle
711,23,Male,Monthly,2021-04-07,New York
712,35,Other,Casual,2021-08-08,San Francisco
713,22,Male,Yearly,2020-08-14,San Francisco
714,64,Female,Casual,2021-01-09,New York
715,42,Female,Casual,2021-05-14,Boston
716,19,Other,Casual,2020-04-02,San Francisco
717,27,Female,Yearly,2021-04-04,Chicago
718,47,Male,Monthly,2021-07-30,San Francisco
719,62,Female,Monthly,2020-11-16,Seattle
720,22,Other,Casual,2020-01-10,New York
721,50,Other,Yearly,2020-10-29,Seattle
722,18,Male,Casual,2020-11-17,Boston
723,35,Other,Yearly,2021-03-31,Chicago
724,49,Female,Monthly,2020-10-04,New York
725,64,Other,Casual,2021-08-20,San Francisco
726,28,Male,Monthly,2021-06-21,Chicago
727,38,Other,Monthly,2021-12-30,San Francisco
728,43,Female,Casual,2021-01-27,Boston
729,42,Male,Yearly,2020-04-04,New York
730,39,Female,Monthly,2020-04-16,Boston
731,44,Male,Casual,2021-01-24,Boston
732,30,Other,Casual,2021-06-09,Boston
733,50,Male,Monthly,2021-11-03,Boston
734,51,Male,Monthly,2020-03-11,San Francisco
735,58,Other,Monthly,2021-10-25,Seattle
736,52,Female,Monthly,2021-08-09,San Francisco
737,18,Other,Monthly,2021-01-10,Chicago
738,38,Male,Yearly,2021-12-27,Boston
739,23,Other,Monthly,2021-01-02,Chicago
740,45,Male,Yearly,2020-02-20,San Francisco
741,34,Other,Casual,2020-05-22,Boston
742,22,Other,Casual,2021-02-22,San Francisco
743,48,Female,Casual,2021-07-01,Boston
744,22,Male,Monthly,2021-05-14,San Francisco
745,55,Female,Yearly,2020-06-15,New York
746,20,Male,Casual,2020-09-16,Seattle
747,40,Other,Casual,2020-07-10,Seattle
748,54,Male,Yearly,2020-07-20,Boston
749,54,Female,Casual,2020-07-03,New York
750,27,Female,Monthly,2020-06-06,Chicago
751,27,Female,Monthly,2021-09-13,New York
752,36,Male,Yearly,2020-04-08,Boston
753,34,Female,Casual,2020-08-28,New York
754,38,Female,Casual,2021-05-05,Chicago
755,31,Female,Monthly,2020-07-20,Boston
756,26,Other,Yearly,2021-09-25,Seattle
757,63,Other,Monthly,2021-05-23,New York
758,18,Male,Casual,2021-09-20,Seattle
759,62,Male,Monthly,2020-04-05,Seattle
760,30,Female,Yearly,2021-05-04,San Francisco
761,21,Other,Yearly,2021-08-01,Chicago
762,18,Female,Yearly,2020-08-05,New York
763,57,Female,Casual,2021-06-10,Seattle
764,49,Other,Casual,2020-09-29,Seattle
765,51,Other,Monthly,2020-08-06,Chicago
766,45,Other,Yearly,2021-10-20,Seattle
767,48,Male,Casual,2020-11-27,Seattle
768,25,Male,Casual,2021-03-28,Seattle
769,56,Female,Monthly,2020-05-31,Seattle
770,43,Male,Casual,2020-12-12,San Francisco
771,51,Other,Casual,2021-02-17,San Francisco
772,20,Other,Monthly,2021-06-10,Boston
773,29,Male,Monthly,2021-03-06,New York
774,18,Female,Monthly,2021-01-13,Chicago
775,61,Female,Casual,2021-03-03,Boston
776,22,Male,Monthly,2020-03-24,San Francisco
777,47,Female,Monthly,2020-07-10,San Francisco
778,47,Female,Monthly,2020-02-10,San Francisco
779,34,Female,Monthly,2020-11-04,Boston
780,64,Other,Casual,2021-01-12,San Francisco
781,40,Other,Casual,2020-05-15,Boston
782,32,Male,Casual,2020-04-15,San Francisco
783,54,Other,Casual,2021-06-02,Seattle
784,38,Female,Monthly,2021-06-25,Seattle
785,31,Other,Yearly,2020-05-05,New York
786,19,Male,Monthly,2020-12-22,San Francisco
787,28,Other,Monthly,2021-02-03,New York
788,56,Female,Casual,2020-03-19,Boston
789,55,Female,Monthly,2021-01-23,New York
790,51,Male,Casual,2021-08-01,San Francisco
791,55,Other,Casual,2021-06-18,Boston
792,51,Other,Casual,2021-12-01,Boston
793,35,Other,Monthly,2020-03-14,Seattle
794,47,Female,Yearly,2020-01-05,Boston
795,32,Male,Casual,2021-04-07,Boston
796,44,Other,Casual,2020-03-22,New York
797,51,Female,Monthly,2021-06-20,Boston
798,55,Female,Casual,2021-02-08,Chicago
799,50,Female,Yearly,2021-05-28,Seattle
800,41,Other,Monthly,2020-10-04,Seattle
801,32,Other,Yearly,2020-08-11,Boston
802,47,Other,Monthly,2021-08-06,New York
803,59,Other,Monthly,2020-03-08,Seattle
804,34,Other,Monthly,2020-11-15,Seattle
805,22,Other,Monthly,2021-08-28,Chicago
806,46,Other,Monthly,2020-01-19,Boston
807,21,Other,Casual,2021-10-01,Seattle
808,27,Other,Monthly,2020-12-08,Seattle
809,34,Female,Monthly,2021-08-16,Seattle
810,27,Other,Yearly,2020-12-08,Seattle
811,34,Male,Monthly,2020-04-06,New York
812,37,Female,Monthly,2020-02-21,San Francisco
813,41,Other,Casual,2020-06-23,Chicago
814,22,Male,Monthly,2020-12-03,New York
815,51,Other,Monthly,2021-11-24,Chicago
816,23,Male,Yearly,2020-12-18,Seattle
817,19,Male,Yearly,2021-01-25,Chicago
818,30,Male,Casual,2020-04-24,Boston
819,60,Male,Yearly,2020-12-13,Boston
820,60,Female,Casual,2020-01-01,San Francisco
821,28,Female,Casual,2020-03-03,San Francisco
822,64,Male,Monthly,2020-08-13,Chicago
823,40,Other,Casual,2021-02-26,New York
824,33,Male,Monthly,2020-01-19,New York
825,48,Female,Casual,2020-01-31,Seattle
826,28,Other,Casual,2021-09-24,New York
827,33,Female,Monthly,2020-01-24,San Francisco
828,25,Female,Monthly,2020-07-29,New York
829,21,Other,Yearly,2020-06-09,Seattle
830,57,Male,Monthly,2020-09-11,Boston
831,21,Male,Monthly,2021-07-24,New York
832,42,Male,Casual,2020-04-23,New York
833,20,Male,Casual,2021-05-18,San Francisco
834,49,Other,Casual,2021-11-02,Chicago
835,20,Other,Monthly,2020-08-07,Boston
836,44,Other,Monthly,2020-12-22,Chicago
837,46,Female,Monthly,2020-06-17,Seattle
838,49,Other,Monthly,2021-06-07,Seattle
839,36,Male,Monthly,2020-08-29,Chicago
840,38,Female,Casual,2021-01-09,San Francisco
841,22,Male,Casual,2020-05-18,San Francisco
842,35,Male,Yearly,2020-04-06,San Francisco
843,45,Other,Monthly,2020-05-26,Boston
844,59,Other,Yearly,2020-06-30,Seattle
845,39,Male,Casual,2020-02-26,Seattle
846,38,Male,Yearly,2020-02-11,Seattle
847,23,Female,Casual,2021-12-11,Boston
848,18,Other,Casual,2021-06-26,Seattle
849,22,Female,Yearly,2021-11-22,Chicago
850,58,Female,Casual,2020-01-02,New York
851,29,Female,Monthly,2020-10-14,Boston
852,43,Male,Casual,2020-05-17,New York
853,63,Female,Monthly,2021-09-08,Chicago
854,51,Female,Yearly,2021-05-26,San Francisco
855,31,Male,Casual,2021-12-30,San Francisco
856,43,Other,Monthly,2020-08-09,San Francisco
857,62,Other,Casual,2020-11-26,Boston
858,44,Female,Monthly,2021-09-08,San Francisco
859,26,Male,Casual,2021-02-07,Boston
860,43,Other,Casual,2021-05-22,Boston
861,64,Female,Casual,2020-05-06,New York
862,39,Female,Casual,2020-09-21,San Francisco
863,64,Male,Yearly,2021-12-12,Seattle
864,47,Female,Casual,2020-01-15,San Francisco
865,60,Other,Casual,2020-08-13,San Francisco
866,34,Male,Monthly,2020-04-14,San Francisco
867,43,Other,Casual,2021-05-07,Seattle
868,53,Other,Monthly,2020-11-14,Seattle
869,18,Other,Yearly,2020-08-06,Boston
870,25,Female,Monthly,2020-10-03,Seattle
871,52,Female,Yearly,2020-12-06,Boston
872,32,Other,Monthly,2021-03-27,New York
873,64,Other,Casual,2021-01-03,Boston
874,39,Male,Monthly,2021-04-18,San Francisco
875,31,Male,Monthly,2020-07-08,Chicago
876,43,Female,Monthly,2021-02-22,Chicago
877,45,Female,Yearly,2021-12-10,San Francisco
878,40,Male,Monthly,2021-05-09,Boston
879,31,Other,Yearly,2020-02-08,San Francisco
880,41,Female,Monthly,2020-06-10,Seattle
881,19,Other,Monthly,2020-04-30,Boston
882,62,Male,Monthly,2021-02-02,San Francisco
883,43,Female,Casual,2020-09-18,Seattle
884,31,Female,Yearly,2021-12-28,Seattle
885,24,Male,Monthly,2021-07-14,Boston
886,20,Female,Casual,2021-08-26,New York
887,64,Male,Casual,2020-05-08,New York
888,40,Female,Monthly,2021-06-23,Seattle
889,63,Male,Casual,2020-12-21,New York
890,60,Female,Casual,2021-10-21,Seattle
891,64,Other,Monthly,2021-03-07,New York
892,62,Other,Casual,2020-03-05,Seattle
893,35,Other,Monthly,2020-08-05,Seattle
894,55,Female,Casual,2021-07-16,Seattle
895,52,Female,Casual,2021-03-02,Seattle
896,32,Other,Monthly,2020-03-14,Chicago
897,42,Other,Monthly,2021-04-04,New York
898,54,Male,Casual,2021-02-28,Seattle
899,45,Male,Casual,2021-12-11,San Francisco
900,27,Male,Monthly,2020-07-10,Boston
901,56,Other,Casual,2020-07-07,San Francisco
902,34,Other,Casual,2020-01-12,San Francisco
903,56,Other,Casual,2020-08-26,Chicago
904,39,Male,Yearly,2021-08-15,New York
905,43,Female,Monthly,2021-03-28,Chicago
906,61,Other,Monthly,2021-01-17,New York
907,42,Female,Monthly,2020-02-17,Seattle
908,34,Female,Monthly,2020-11-12,Chicago
909,30,Female,Monthly,2020-07-27,Boston
910,37,Male,Monthly,2021-06-30,New York
911,42,Female,Casual,2020-04-28,Chicago
912,21,Other,Monthly,2021-07-30,Boston
913,27,Male,Monthly,2020-11-10,San Francisco
914,20,Other,Monthly,2020-02-05,Seattle
915,58,Other,Casual,2021-04-07,Seattle
916,62,Male,Casual,2021-07-07,San Francisco
917,35,Other,Monthly,2021-08-03,Chicago
918,64,Other,Monthly,2021-02-06,San Francisco
919,53,Male,Yearly,2020-04-16,Boston
920,64,Other,Casual,2020-02-08,New York
921,39,Female,Monthly,2021-08-03,Chicago
922,51,Other,Monthly,2020-06-28,New York
923,64,Female,Yearly,2020-01-12,San Francisco
924,25,Other,Monthly,2020-12-04,Seattle
925,57,Male,Monthly,2021-12-16,New York
926,61,Male,Monthly,2021-07-01,New York
927,36,Other,Monthly,2020-05-05,Seattle
928,59,Male,Yearly,2020-03-03,New York
929,58,Other,Casual,2020-03-22,New York
930,54,Male,Casual,2020-10-25,Seattle
931,23,Female,Yearly,2020-02-03,Seattle
932,43,Other,Monthly,2021-08-31,San Francisco
933,51,Female,Monthly,2020-02-18,San Francisco
934,62,Female,Monthly,2021-10-19,New York
935,23,Other,Casual,2021-09-28,Chicago
936,54,Female,Monthly,2021-12-01,San Francisco
937,50,Other,Monthly,2020-02-26,San Francisco
938,39,Female,Casual,2020-04-18,Chicago
939,38,Other,Casual,2021-05-31,Chicago
940,23,Other,Yearly,2020-01-24,Seattle
941,23,Male,Casual,2020-08-08,San Francisco
942,21,Other,Yearly,2020-11-10,Boston
943,47,Other,Casual,2020-10-20,Boston
944,28,Female,Monthly,2020-01-10,New York
945,47,Other,Yearly,2021-11-07,San Francisco
946,48,Male,Monthly,2021-04-25,Boston
947,41,Female,Monthly,2021-12-27,San Francisco
948,26,Female,Monthly,2021-09-29,San Francisco
949,20,Male,Casual,2020-09-23,Boston
950,48,Female,Casual,2020-03-28,San Francisco
951,57,Female,Yearly,2021-03-30,Chicago
952,54,Female,Monthly,2021-09-17,New York
953,53,Female,Monthly,2021-06-16,Seattle
954,41,Male,Casual,2020-05-27,Boston
955,48,Male,Casual,2021-12-29,Seattle
956,23,Female,Casual,2021-03-06,New York
957,19,Female,Monthly,2020-08-29,Chicago
958,37,Male,Monthly,2021-12-02,Chicago
959,45,Male,Monthly,2020-03-06,Chicago
960,28,Male,Yearly,2021-01-12,Chicago
961,21,Female,Casual,2021-01-22,Boston
962,32,Female,Casual,2020-07-27,Boston
963,23,Other,Casual,2021-02-18,San Francisco
964,47,Male,Monthly,2020-01-16,San Francisco
965,55,Female,Casual,2020-10-23,New York
966,19,Male,Yearly,2020-08-07,San Francisco
967,32,Female,Casual,2021-01-01,New York
968,28,Male,Yearly,2020-08-16,New York
969,25,Female,Monthly,2021-09-22,New York
970,43,Other,Yearly,2021-03-15,Chicago
971,62,Other,Monthly,2021-11-20,Seattle
972,61,Male,Yearly,2021-06-15,Seattle
973,22,Female,Casual,2021-03-25,Boston
974,23,Female,Monthly,2020-02-05,New York
975,43,Male,Yearly,2021-02-25,Chicago
976,21,Female,Casual,2021-09-11,San Francisco
977,36,Male,Casual,2020-07-07,San Francisco
978,37,Female,Monthly,2020-06-26,Boston
979,50,Male,Yearly,2021-08-30,Boston
980,37,Female,Monthly,2020-11-10,New York
981,29,Male,Monthly,2020-01-20,New York
982,64,Female,Casual,2021-11-06,San Francisco
983,18,Other,Casual,2021-01-16,San Francisco
984,43,Female,Yearly,2021-08-31,San Francisco
985,31,Male,Casual,2020-05-22,San Francisco
986,55,Other,Monthly,2020-03-02,Seattle
987,54,Female,Yearly,2020-08-29,New York
988,28,Other,Casual,2020-08-25,New York
989,53,Female,Monthly,2020-05-10,San Francisco
990,30,Other,Casual,2021-08-27,Chicago
991,60,Male,Monthly,2021-08-25,San Francisco
992,20,Female,Casual,2021-10-06,Boston
993,50,Female,Monthly,2020-05-02,Chicago
994,23,Male,Casual,2021-03-15,Boston
995,27,Other,Monthly,2020-12-07,Chicago
996,22,Male,Monthly,2021-02-22,Boston
997,40,Male,Casual,2021-09-21,San Francisco
998,27,Other,Monthly,2021-03-30,San Francisco
999,61,Male,Casual,2020-07-16,Chicago
1000,19,Female,Monthly,2020-10-08,Boston
1001,30,Female,Casual,2020-01-01,Seattle
1002,57,Female,Monthly,2021-12-23,Chicago
1003,19,Male,Casual,2020-11-27,Chicago
1004,37,Female,Monthly,2020-07-30,New York
1005,18,Female,Casual,2020-03-27,Chicago
1006,54,Female,Monthly,2021-10-26,Seattle
1007,26,Female,Casual,2021-11-29,San Francisco
1008,34,Female,Yearly,2020-03-01,Boston
1009,26,Female,Yearly,2020-04-04,New York
1010,28,Male,Casual,2021-07-06,Boston
1011,32,Female,Monthly,2020-05-26,San Francisco
1012,41,Female,Casual,2020-09-02,Chicago
1013,55,Other,Casual,2021-10-05,Seattle
1014,52,Male,Monthly,2020-10-23,New York
1015,47,Male,Monthly,2020-05-02,Seattle
1016,48,Male,Monthly,2021-10-16,Seattle
1017,22,Male,Casual,2021-11-24,Seattle
1018,61,Female,Casual,2021-12-04,Seattle
1019,31,Female,Casual,2021-03-31,San Francisco
1020,28,Other,Monthly,2021-02-02,Seattle
1021,26,Other,Monthly,2021-12-19,Seattle
1022,51,Male,Monthly,2020-08-18,San Francisco
1023,29,Other,Casual,2021-06-17,Boston
1024,52,Other,Casual,2021-02-05,San Francisco
1025,52,Male,Casual,2021-08-14,Chicago
1026,18,Male,Casual,2020-05-09,San Francisco
1027,57,Other,Casual,2020-10-18,Boston
1028,39,Female,Yearly,2020-10-02,Chicago
1029,46,Other,Yearly,2021-01-10,Chicago
1030,25,Other,Monthly,2020-02-24,New York
1031,28,Female,Monthly,2021-07-31,Seattle
1032,58,Female,Casual,2020-01-26,Chicago
1033,54,Male,Yearly,2021-03-16,Chicago
1034,31,Male,Casual,2020-07-15,Boston
1035,47,Other,Yearly,2021-10-03,Chicago
1036,52,Female,Monthly,2020-08-30,Boston
1037,38,Male,Casual,2021-12-24,Seattle
1038,54,Other,Yearly,2020-07-08,New York
1039,22,Female,Casual,2021-07-21,New York
1040,36,Other,Monthly,2021-07-20,Seattle
1041,31,Male,Monthly,2020-10-02,Seattle
1042,43,Male,Casual,2021-02-12,San Francisco
1043,21,Female,Monthly,2020-12-05,Chicago
1044,42,Other,Monthly,2020-06-01,Chicago
1045,62,Female,Monthly,2021-07-18,Chicago
1046,59,Male,Casual,2021-02-01,Boston
1047,42,Male,Yearly,2021-03-19,San Francisco
1048,35,Other,Casual,2021-09-14,Chicago
1049,57,Other,Casual,2021-03-02,Boston
1050,25,Other,Casual,2021-05-01,Boston
1051,56,Female,Casual,2020-07-22,New York
1052,57,Other,Casual,2020-04-21,Boston
1053,31,Other,Yearly,2020-11-20,Seattle
1054,49,Male,Casual,2020-09-14,Boston
1055,55,Male,Casual,2021-06-11,Seattle
1056,50,Other,Casual,2020-12-15,Seattle
1057,40,Other,Monthly,2021-11-08,New York
1058,32,Male,Yearly,2021-03-10,New York
1059,50,Other,Casual,2021-03-01,Boston
1060,42,Female,Casual,2020-10-06,New York
1061,34,Female,Casual,2021-01-05,New York
1062,50,Female,Casual,2021-10-31,Chicago
1063,64,Other,Casual,2020-09-05,Boston
1064,19,Male,Monthly,2020-06-29,Boston
1065,31,Other,Casual,2021-12-03,Boston
1066,57,Other,Monthly,2021-10-12,New York
1067,57,Male,Casual,2020-03-18,New York
1068,56,Male,Yearly,2020-12-01,Seattle
1069,23,Male,Yearly,2020-02-19,San Francisco
1070,23,Female,Monthly,2020-03-25,San Francisco
1071,20,Other,Casual,2021-11-25,San Francisco
1072,24,Male,Casual,2021-11-25,Chicago
1073,25,Other,Monthly,2020-01-04,New York
1074,59,Female,Monthly,2020-11-12,Seattle
1075,32,Female,Monthly,2020-04-20,Seattle
1076,64,Male,Yearly,2020-11-29,San Francisco
1077,46,Male,Yearly,2020-05-12,Chicago
1078,50,Other,Casual,2021-09-03,Chicago
1079,47,Male,Monthly,2021-11-14,San Francisco
1080,56,Other,Casual,2020-04-28,San Francisco
1081,44,Male,Casual,2020-12-15,New York
1082,53,Other,Monthly,2021-11-17,Chicago
1083,46,Other,Casual,2021-06-25,Seattle
1084,55,Other,Yearly,2020-02-24,San Francisco
1085,50,Other,Casual,2020-12-26,New York
1086,54,Female,Monthly,2021-12-08,Seattle
1087,44,Other,Monthly,2021-03-28,Chicago
1088,50,Male,Monthly,2021-07-06,San Francisco
1089,21,Female,Casual,2021-11-15,San Francisco
1090,39,Female,Yearly,2020-11-25,New York
1091,19,Other,Monthly,2020-08-06,New York
1092,27,Female,Monthly,2020-07-26,Chicago
1093,22,Other,Casual,2021-10-31,San Francisco
1094,27,Male,Monthly,2020-03-25,New York
1095,50,Other,Yearly,2021-11-15,San Francisco
1096,55,Female,Monthly,2020-09-01,Chicago
1097,30,Male,Yearly,2021-11-15,San Francisco
1098,48,Other,Monthly,2020-11-30,Seattle
1099,64,Male,Casual,2020-07-30,San Francisco
1100,53,Male,Casual,2021-08-18,Boston
1101,62,Female,Casual,2021-11-15,Boston
1102,41,Male,Monthly,2020-07-01,Chicago
1103,32,Female,Monthly,2020-05-12,Chicago
1104,46,Male,Casual,2020-12-15,Chicago
